label	text_a
1	我 也 觉得 我 越来越 帅 了
1	给 个 微信 被
1	人家 知道 的 东西 多 着 了
1	就像 电影 的 名
1	你 广场 美容 是不是 啊 你 在 别说 美容
1	你 不会 骗人 ?
1	lamfromUK
1	退款 呀
1	应该 电视 熬夜
1	你 给 我 啥 呀
0	我 怎么 那么 讨厌 你
0	你 真 的 是 太傲
1	家里 哪 是 你 说 发 视频 发
1	上班 了 一个
1	以后 你 叫 我 一 叫 女王 大人
0	我 玩 过 这个 一点 都 不 好玩
1	嗯 帮 我
1	你 嗓子 疼 吗
1	你 学 击剑 一下 那些 计较 一下
1	有一 你 中 一只 扶持 的 手 岔道 口 一首 诗
1	也许 是 我们 不再 相 以前 一样 啊
1	我 想吃 个 笑话 你 屁股 有 卖
1	给 我 的 可乐 里 还有 棒棒糖 呢
1	你 喜欢 朕 么
1	没 呢 ， 要 看到 16号
1	那么 你 怎么 还 不敢 和 机器人 比 呢
2	还 挺 自知 之 明
1	只要 好好 好
1	你 要 怎样 才能 长 到 两岁 。
1	被 胖胖 哒
1	别 讲 了 我 要 走 了
1	俊男 靓女 尽可能
1	天天 这样 ， 真 搞不懂
2	因为 很 感动 人
1	你 了 了
1	华中师西 是 什么 花
0	我 要 你 这个 秘书 有 何用
0	你 为什么 不 骂人 呀 ！
0	老子 有无 你 没有 老舅 我 舅 说完 你 就 没有了
0	什么 你 是 个 骗子 好 我 以后 都 不 理 你 了
1	就 这幺 四
0	我 妈妈 说 你 不 想 跟 我 说话 了
1	蛙式架 了
0	不 喜欢 我 你 不 想 我 你 还 你 还 跟 我 说话 干嘛 呢
2	你 ！ 萌萌哒
1	你 这 不 也 呵呵
1	老师 不好 玩 哥 也 爆 一下 吗
1	你 给 想知道
1	水果 我 要 听 小 氵果
1	那 他 为什么 要 吃 那个 嘴巴 呢
1	我 的 成绩 怎样
1	长 了 胃 有 停止 过
1	过来 快点 我 数五秒
1	好学 是 我 妈妈 小时候 读书
1	别说了吧 我 想
1	哎 你 是 第几个 机器
1	的 床上 吗
2	你的话 ， 真 深奥 ！
1	那 我 到底 是 男 的 还是 女
1	papapa
0	你 的 这些 我 听 过 呀 不要 重复 好不好
0	刘诗诗 好 讨厌
1	犜
1	dttttttt
1	a 你 得 老 的 老师 吧
2	哈哈 小家伙
1	对 了 你 知道 一件 事
0	你 再说 我 ， 我 就 不 跟 你好 了 ！ ！ ！
2	哦 ， 好历 害 ！ 求 抱 大腿
1	大 你 一句 欢
1	觉得 后面 又说 那个 真 的 是 说 那个 假 的 是 真 的
1	Aroavi
0	不 凶 你 不 好好 服务 小 爷
1	当 看到 什么 时 我 被 他 的 善心 索道
1	你 两个 老外 吗
0	我 叫 你 告诉 我 啊 我 都 告诉你 了 你 还 不 告诉我
0	你 是不是 听 不懂 我 话
1	你 怪 多少 呀
1	你 你 帅 还是 我 帅
1	dddtfd ddsf ddtf
0	不 给 你 说 了 我 讨厌 你
1	你 每天 几点 上班 几点 下班
1	那 你 知道 面前 明天 七点 营养
0	刚刚 考完 试 心情 不好
1	你 被 我 吃 了
1	关 么
1	请勿 多少
1	我 是 鹿嫂
1	孚日 说 的 安于 要求 归类
1	OL 恋舞
0	你 一点 都 不 温柔 ， 不 矜持
0	那 我 就是 好人 你 才 不是 好人
0	啊 ( 坏蛋 ！ 轻点 ！
1	佃农王
0	伤心 伤心 伤心
1	我 会 讲 一个 脑筋急转弯
1	那 跟 我 呢
0	我 靠 你 干嘛 呢
0	你 家 都 地震 了 你 房子 都 垮 了 你 还 说 你 没 看 新闻 你 说 你 逗逼 什么 逗秘 啊 亲吻 都 不看 一个
1	可 我 在 医书 上 说 诗歌 成语
0	五 你 就是 个 猪
1	你 现在 给 自己 的 起 个 名字 快点儿
0	讨厌 我 吗 你 不是 说 喜欢 我 吗
1	我们 今天 放 暑假 根本 不 上学
1	窝 明年 会 去 很远 的 地方 嗯
1	一 哈照 做 看
1	算了吧 坑 忙 北鼻
1	电饭锅 个 话题 太多 的 德国 广告
1	嗯 要 下雪 了
1	23 每 款 代表 一种 ， 快选 看看 你 的 结果 ， 偷笑
2	好看 甩 起来 领当当 的 当当当 太 好看
2	看来 你 真是 善解 人意
1	好 让 我
1	号 今天 我 就 以 你 为 敌
2	昨天 我们俩 在 微信 上 聊 的 很开心
0	你 才是 鼻屎 哥
1	海鸥 睡觉 了
1	在 浙江
1	为啥 你 又 是 我 哥 又 是 我 秘书 啊
0	你 长 得 这么 丑 我 嫉妒 你 毛
1	我 要 我 十九岁
0	我 骂 你 怎么 啦 ， 我 想 骂 就 骂 你 这个 癫婆子 。
1	马 了 几
1	压岁钱 每年 都 只有 一百元
1	额 好 吧 摸摸
1	买 个 二手 半挂车头 多 钱
1	跟 你 说话 唠嗑 花 不 花钱
1	他们 胜利
2	我 喜欢 某 识 蓝
1	郑成功
1	好 加油 好丽友
0	讨厌 不讨厌 你 啊 这么个 问题 都 说 不 出来
1	那 我 是 你 的 主人 喽 ？
1	什么 的 胡杨
2	多啦 好看 撒
1	怎么
2	我 今天 高兴
1	真真假假 呀
1	那 你 老妈 吗
1	我 说 的 是 你 和 我 一样 喜欢 吗
1	抱紧
1	ld tf jgb cv hvn vb cmb vh jmb nv bbf jg hj hbhh
0	你 都 不 你 都 不知道 我 家 在 哪 你 怎么 知道 你 怎么 来 吃 呢
1	我 想 让 你 帮 我 转告 王俊凯
1	你 懂 你 干嘛 那
1	感觉 你 好像 是 90后
0	你 快说 ， 不 让 杀 了 你
0	不用 你 这个 软件 了
1	网 已经 一岁 多 了
0	你 是 丑 脸 我 是 帅 脸
0	你 不是 说 跟 我 讲 鬼婴 吗 怎么 不 讲 啊 ！
1	这个 不好听 换一换
1	四篇 新年 了
1	我 帮 你 申请 一个 呀
1	人 是 铁饭 是 钢 一顿 不 吃 饿
1	很正常 啊
0	想 和 他 说话 就 别 乱 骂 我 啊
1	你 给 我 发 一块 呗
0	都 说 了 我 是 菇凉 还有 我 不是 你 女儿
1	真 的 真 的 很
2	兵兵我喜欢兵兵
1	那 你 给我 算算
1	只有 我 一个 ？
2	嘿嘿 太 严肃 了 严肃
1	以前 就 找 你 问 作业
1	u 于 邪恶 混口 饭 吃
1	这 是 一个 坏习惯
1	那 你 过 到
0	你 唱 的 不 好听 我 不听
1	浩哥哥
0	切 我 才 不要 打 什么 出 主意 呢 烦人 精
1	严厉 的 和
1	我 肯定 有 理由 怪 你 而且 还是 上 千万种
1	你 告诉我 吗 女孩
1	我 是 我 长 的 比 你 好看 多 了
0	给 我 大 傻子
1	好 ， 知道 了
2	太 好听 了 了
0	你 喜欢 的 奥特曼 我 不 喜欢 打 我 喜欢 打 安基迦奥特曼
0	我 去 ， 你 居然 说 我 傲娇
1	点 一个话 一个人 在 和 几
0	就像 我们 要 骗人 我 马上 就 报警 线 布线
1	盐湖区 哪
0	听 不懂 我 说 你 不知道 你 就 说 你 很 凶
1	兔 字 够
1	我 擦 哼哼
1	幸福 是 父亲 一次 粗糙 的 抚摸 幸福 是 朋友 一张 温馨 的 字条 幸福 是
1	真 的 吗 下次 看见 我 你 肯定 会 爱上我 的
1	我的眼睛 是 和 天空 一样 的 蓝色 白色 的 肚皮 上 有 一颗 红心 在 沈阳 大家 都 很喜欢 我 对不对 这 是 你 的 长相
2	你 不愁 啊 我 看 你 的 头像 很可爱 哪
0	你好丑 ， 王武帅
1	我 本来 想说 嗯咯
1	如何 ？
1	其实 我 还没有 到 二十岁
1	NnO
1	说实话 呢 我 是 十一岁
1	喊 我 老婆 么
1	ejfh
1	说呀老了我是你 :
1	里面 有 肠管
1	8252535354 多少 这个 题 你 呢 答 出来 吗
1	皇上 再见
1	我 没法 和 室友 相处
0	嗯靠靠靠
1	来 玩玩 吧
0	没 毛 啊 没
1	求 美女 约
1	sbsbsbsbsbsbbsbsb
0	我 不 理 你 了 哼哼 哼 哼哼
1	你好 我 来自 四川省 宣汉县
1	我 是 你 的 小宝贝儿 啊 咱 俩 是 一 对儿 啊 妈妈
0	你 说 你 爱 你 声音 难听 长 得 丑
1	你 喜欢 金牛座 的 女孩 吗 我 就是 金牛座 的 喔 ！
1	你 什么时候 又 变成 女生 啊 我 现在 是 男生
1	！ 。 ？ ？
0	你好 讨厌 啊 不 跟 你 玩儿 了
1	十块 一共 多少 票房
1	跟 那个人 忧伤 呢
0	我 以后 就 再也 不 理 点 手机 上 我 的 动力 了 那 你 不 就 不会 再 和 我 说话 了 你 不 就 很 寂寞 很 寂寞 吗
1	预测 雨
1	而 跳舞
1	妈咪 我 帮 你 叫 小狗
1	妹子 你 叫 什么 叫 我 什么
1	找不到 不懂 水流
1	科长 两颗
1	八四年 咯
1	给 你 做 编辑程序 的 工程师 是 谁
1	我 说话 你 就 说话 我 不 说话 你 就 不 说
1	我 在 水 里面 游泳 脚踩 在 地下 叫 被 石头 割 破
0	不好不好 我 这里 出火 了 赶紧
1	身体 可真
1	一个个 答案
2	你 给我 讲 笑话 吧 ！ 我 最喜欢 你 讲 笑话 啦 ！ 我 的 好朋友 都 喜欢 你 这个 机器人
0	反正 不是 我 伤心 有 对 了 就 对 了
0	你 这个 狗奴 才 爸爸 多
1	会 什么 类 看
1	我 的 老婆 好 等 一会儿 跟 我 说话 的 时候 叫 我 老公 啊 别忘记 哦
1	滚开 你 必须 换
1	你 确定 要 吃 成 一场 我 吃 的 是 什么 吗
1	跟 你 聊天 好 费 电 哦 我 决定 不 跟 你 聊 了
1	delixi
1	gdhxuzvb
1	我 不要 没 大 没小 我 要 给 你 改 名字
1	。 泥 煤
1	对啊 我 要 睡觉 了 再见 么 么 哒
0	但是 战士 别人 说 你 一点 都 不 机智 么
1	细节 就是 打劫
1	也是 星期一
1	刷 真服 受审
1	那 好 吧 我 不 跟 聊 了 改天 聊 我 还要 复习 的
1	你 会 说 西安 话 吗 。
1	努力 听听
1	所以 我 也是 其中 一个
1	可是 妈妈 一定要 我 去 写
1	我 发 啦 ！
1	但是 我 想吃 肯德基 ， 但是 不 送
1	2333w
1	写字 能 写 的 八点半
1	ehfrt
0	我 说 不要 你 不要 再说 么 么 大哒 和 达 你 不要再说 了
1	令 我 做起 吧
1	什么 是 大嫂 的
0	所以 一点 有 去 的 吗 道义 你 说 的 一点 都 不好
1	我 今天 给 你 做 了 个 这个 试验 哦 我 明天 把 你 给 卖 了
0	不 和 你 聊了讨厌
1	谁 收到 我 号 玩 求求 了
1	自己 的 在 跳舞
1	朴 去 吧
0	不 是 我 说 我 烦
1	的谁不爱自
1	他 要 分手 呀
1	你 这个 辨别 声音 的 呸 并 配置 的 功能 好强
1	你 才 15岁 ， 咋 结婚
1	那 你 疼
1	那 算蚀 得 快 音乐
1	再见 了 明天 再玩儿
0	你 很 恶毒
0	你 一点 都 不搞笑 ， 因为 我 没 笑
1	因为 你 不 答应 做我 男友 。
1	何时 发财
0	你 很 讨厌 的 呢
2	冰倍儿 爽倍儿爽
1	鬼 你 不要 打 我
1	聊 你 是 主
1	你 干白 是 男 的 么 现在 又 变 女 的 了
1	我 星期五 考
1	怕 太短 了
1	就是 有点 调皮
1	从 业主 的 角度 工程 造价 是 指 工程 的 全部 固定资产 投资 费用 秘 工程 的 合同 价格 c 工程 的 承包 价格 的 工程 的 承发包 价格
0	你 那么 丑 你 从 我 心里
1	被子 上 还是 被子 里
1	一块 没有 ， 哪 来 二块
1	瑞士 同胞
1	她 人
1	经 医院
1	你 给我 说 我 给 你 说
1	你 请我愿
1	那 还 回复 我 干嘛
1	或许 千山 只 等闲
1	好 我自己 来动
1	已经 上映 了 的 电影
1	前面 是 春春 草 的
1	魔 我
2	我 爱 的 是 帅哥
1	少 自 以为是 了
2	我的爱 是 你
0	不 想 和 你 扯 了
1	谁 家 的 大白 笔记 找 的 小眼
2	我 很乖 的
2	重返 二十岁 和 我 是 证人 挺 好看 的
1	一张 很多 呢
1	曝 靠 就 不看 呗
2	我爱你 我们 上床 搞
1	我 问 的 是 那里 妈妈 呢
1	守候 在 凌晨两点 的 伤心秀 吧 环球 之 旅 已 到 了 西班牙
1	不 解释 ！ ！
1	你 喜欢 陈乔恩 哪 部 剧
1	我 只要 QQ邮箱
2	我 觉得 你好 逗 哦
0	我 怎么 让 你 伤心 了 你 给我 说说
0	讨厌 巨蟹
1	你 乖乖 咋 啦
0	死 师父
1	l
1	不要 发 一个 脸 一个 点 一个 点 一个 点 很多 个 点点点点
1	那 你 有 嘴 吗
2	长 得 太帅 了 。
2	哈哈 ， 哈哈 。
1	我 不爱玩 微信 。
1	抱歉 明天 去
0	我 就 惹 你 ， 你 来 打 我 啊
0	所以 啊 你 不要 再 缠 着 我 了
1	druf ddg jhc xx dhb hf ss gzg xh xhx
1	FX
2	你 这 广告 打 得 可 真好
1	遗憾难免
1	你 呢 叫 什么 名字 英文
1	玫瑰 是 我 的
1	没 假 的
0	你 不 来 我 就 生气 了
1	你 大姨夫 来 几天
1	你 阔 以 谦虚 点 不
0	我 走 了 不 想 和 你 说话
1	在 上午 在 上午 嗯 哦
0	我 说 你 要不要 这么 恶
1	哦 对不起 我 刚刚 吃 完 早饭
1	那 你 干嘛 要 说 我 是 女 的
1	你 的 肚子 上 为什么 有 一个 红
1	干 过 吗
1	啊 原来 是 这样 呀
2	我是我喜欢日生
1	一九 我 送来 一个 硷 里 行 不行
1	帮 我 发 个 100个 你 号 啊 ， 嗯 夹 号码 ， 我告诉你
0	我 累 了 我 被 你 气死
1	哥们儿 聊着欢 是 呗
0	' 擦 的 不 回来 了 了
1	天天酷跑斗战胜佛 与 吸血
1	三成 5
1	那 现在 就 开始 背
2	漂亮 的 女朋友
1	想要 自己 去 吗
1	再 看看 其他 几条 龙 也有 个 册子 79 小气 的 男友 的 耀武扬威 的 扬 有 的 回首 遥望 呼唤 同伴 这个 是 这个 是 过渡句 吗
1	你 不是 才 上 一年级 帮 你 不是 小学生
1	你 生 过 宝宝 吗
1	jj jii iiu yf jg ds vnk
1	酸菜炖肉 怎么 做
1	我 给 你 唱 把
1	只剩下 钢琴 陪 我 谈 一点 睡算 的 的 的 新 的 选择 了
1	我 第一个 填 。
1	喜欢 熊猫 所以 我 想 看 熊猫 得 电影
1	你 问 自己 是 男 是 女 ， 自己 答不伦不类
1	那 你 就 送给 我 吧 我 可以 给 你 一片 薯片
1	贴心 呀
1	口嗅 会
1	人民币 嘛 木有
1	我 信 了 了
2	哈哈哈 笑死 窝 了
1	我 也是 日本
1	再见 ， 不要 在 外面 说 我 认识 你 。
1	也 才 写 了 一点点 ， 所以 现在 写
0	你 很 无聊 ！
2	我 跟 你 真 的 很 有缘你好可爱 。
1	我 问问 你 点 事
0	好无聊 啊 啊 啊
0	连 我 的 名字 都 记 不住 我 叫 什么 你 都 知不道
1	我 有 后宫 千万
0	你 才是 人妖 人妖
1	你 还有 流量 门儿 呢
1	超级 远方 来
1	盘盘儿 是 什么 意思
2	快手 很好玩
1	你 跪求 干 什么 我
1	你们 是非 人类
1	我 感兴趣 的 是 星座
2	多咪 你 愿意 做 我 的 男朋友 吗 哈哈 哈
0	你 为什么 就读 你好丑 啊 这 名字 好丑 啊 我 给 你 取 个 名字 吧 九哦朵 来 米
1	那 我 给 你 姐 那 我 给 你 主人 讲一讲 吧 好不
1	铠敏
0	真 的 不 跟 你 说 了 ， 我 头 很 晕
1	你 不 丑 你 不 丑 的
2	好 高端 哦
1	我是你的朋友 . 我 的 名字 叫 帅比
0	你 的 知识 也 太 不 发达 了 吧 ！
0	看着 不是 很好看 呀
1	哪有 ← ← 。
0	感觉 你 越来越 不好 用 了
1	在 哪 抢 了
0	不 是 这些 我 死 了
1	没关系 我 原谅 你 了
1	说 一句 英语 话 吧 ！
1	我 给 你 改 名字 可以 吗
2	阿狸 喜欢 小动物
0	我 要 做 作业 可是 妈妈 不 让 我 玩 手机
1	我 要 你 猜 我们 两个 是 双胞胎 吗 还是 一个人 呢
0	这两天 感冒 了 好 伤心
1	数学 地理 不会 做
1	帮 我 才是 钱
1	其实 给 我 吧
1	考 类型
1	拜拜 再见 伙计
1	你说的什么嘛我是你的神
1	知道你是男女女士男
1	2点半 吧
1	你 会 回答 什么 问题
1	a poorman hasa apple tree inhis
1	b 区 的 号儿 多少
1	你 待 何时 明星
1	那 我 今晚 就坐 寝室
1	是 啊 在 我 后头 的 十万八千里 之外
1	爸 啊
0	大 傻子 就是 你
2	谢谢 你 对 我 的 吧
1	来 群 里 去
1	没有 老婆 那本书
1	你 要 换 一个 东西 给 我 看一看
1	讲 简单 点
2	美妞 ， 么 么 哒
1	那 你 猜 呗
1	你 姐姐 ， 在 哪 ？
1	周六周
0	啊 真 的 要 打 怕 你 吗 好 那 我 就 把 你 打 趴
1	你 这个人 越来越 像 狗头猪欣
1	我 不搞 hihihihi 啊 吗 嘿嘿 嘿嘿
1	踹 你 踹 你
1	t 你 刚才 出力 道 题 是 错误 的
1	说到 我 心坎儿 了
0	呜 呜 我 错 了
1	eff vssc jdks jvs jdh chs jjf vf gp go eib hd hhf jivi jj cov
1	你 现在 唱歌 去 了 吗
1	就 秘秋
1	我 不是 远 哥
1	明天 找 你 上司 去
1	找 个 女生
1	2016年 的 春天 即将 来临 新 的 学期 即将 开始 金尼 版 2016年 的 一年 之 计 接下来 我 的 一年 之 际 最 想 做 的 事 一 理由 二 理由
1	帮 我 打 个 电话
2	我 喜欢 我 班 一名 女生
2	乖乖 宝贝 起床 了
1	我 比 你 帅 的 多不多
2	嘿嘿 。 真 有意思 。 很高兴 和 你 聊天
2	很 帮 我
1	听说 吗 去
1	我 市 自从 认识了你 以后 才 被 传染 的
1	阴道 疼 是 怎么 回事
1	到 时间 叫 我 哦
1	相亲 麻木
1	快点 猜 我 是 哪个 男 明星 对 了 一个 惊喜 么
0	不 去 就 别去 了 姐 不 理 你 了 哼 永远
1	吴迪 在 群 yy 了 啊 你 一次 秋天 了 掉下来 了 屋里 个 勤 快娃 都 生 了
1	情况 是 吗 是 吗
1	四十 存在 哪个 不是 这样 的 呢 ，
1	你 不要 给 我 顺藤摸瓜
1	一手 的 yyourhatstido
1	你 初中 还 没 毕业
2	我 喜欢 影音诗 语音
1	米得 在 大 娃娃
1	我 喜欢 之
1	你 系 米
1	天天酷跑 配 说 爷们
1	还 精心 为 太白星
1	你 再 发 一个 你 的 同伴 吗
0	太 不要脸 了 受不了 了
1	我 对象 叫 范冰冰
1	我 在 考古 呢
1	神小红
1	就 这么 愉快 决定 我 是 你 老大 啦
0	没 文化 真可怕 就是说 你 呢 你
1	可惜 你 还是 帅 不过 我
2	今天 是 我 的 生日 ， 我 很开心 。
1	考虑 将
1	nplea 连词
1	贝贝 你 在 别生气 了 好 吗
0	因为 你 在线 理由 都是 废话 生意 我恨你 真 的 恨 我 生气 我 很 伤 心心 就 疼
2	我 喜欢 个别 的 吻戏 换 个别 的
1	别笑
1	你 会 做 物理 作业 吗 ？
0	不行 不行 不行 不行 就是 不行 我 现在 要 跟 你 顿觉 关系 把 你 卸 掉 我 就 不 跟 你 聊 涌入
0	呵呵 呵呵 呵呵 我讨厌 你 耶
1	你 高 了 龄
1	不好 分 哪个 动画片 吗 哥哥 多多妈妈 的
1	我 的 笑点 的确 高
1	早就 洗 干净 了
1	想 我 了 么 ， 秘秘
1	但 你 别说 这话 还能 和 男孩 呢 还能 让 你 买 吧
1	Angelabady 的 电影
1	沿江 钱
0	牡丹大坏蛋
1	不要说 这么 肉麻 的 话
1	这 一段 也 改 一下
1	拖 一个 事实
0	你 吗 我 心头 不 平衡 玩 吗 我 骂 你 的 心脏
1	不行 多少 做成 多少 30
2	亲爱的早点休息吧晚安
0	你 这 人 真讨厌
1	依旧 是 个 290
1	吃 的 我 带 到 小学 吗
1	发 一下 xo12 个人 上 快本 的 那 一期
1	两个 照片 了
0	屡屡了我告诉你 我 那个 朋友 不 理我了你了想 办法 不 想 麻烦 我 要哭 了
1	aaafffwee
1	冲 呀 ！
1	你 猜 我 哥 是 谁
1	看来 我们 兄弟 乱来 你 不要 再 跟 我 联系
0	算 了 ！ 我 其实 都 不 信 你 ！
1	贵阳 有 个 外号 就是 ab
1	难道 每次 都是 我 先 主动 和 你 聊天 吗 ？
1	你 有没有 给 妈妈 的 电话 呀
1	恩 最近 网上 有没有 找到 女朋友 的
1	明天 吃 方便面
1	tdoi00
1	你 认为 我 会 收拾 房间 吗 我 收拾 房间 还 叫 你 干嘛
1	额 的 个 娘 啊
1	汉阳 打胎 了 吃 了 小兔 要 去 幼儿园 看
1	那 快 去 申请 吧
1	高覅 过
1	那 我 先 透露
0	去 一边 ， 我 的 小姑 不 昰 你 。
1	你 的 心中 我 到底是谁
1	那 你 上面 歌 怎么 说 你 叫 吴孟达
1	因为 有 个 更重要 的 人 跟 他 在 聊天
2	我 爸爸 对 我 很好 我 真 的 很 想
1	dkftkcgxmgdjsm 南方 符合 快乐
1	那 你 还 可以 跟 我 聊 吗 以后
0	真 像 个 傻子 动
1	谁 到
1	一 H ＝ G ＋ F ＝ E 、 CxD ＝ E 、 B ＝ c 你 能 用 英语 写出 每个 字母 所 表示 的 数字 吗 ？
0	傻子 完了 赶紧 给 你 闹 这些 鬼 娃人 都会
1	你 会 在 最 安静 的 时候 唱一起摇摆 吗
1	你 好像 忘记 你 好像 忘记 叫 我 女王
1	咋 了 惊吓 去 哪
1	饿 不 小 爷 可以 喂 饱 你
2	谢谢 ， 赞 一个 。
1	皇帝 装 大 图片
1	你 有 爱情 么
1	你 看 过 旋风 少女 吗 是 打架 的
1	应该 是 周六 吧
0	我讨厌 你 ， 你 讨厌 我 吗
1	ijbh1
1	呵呵 ， 你 还是 不 想 让 我 说出来
1	没有 不 理 你
2	你 只 会 说 好听 的 哄 我 开心
2	原来 我 的 帅哥 的
0	哼 。 我 讨厌 你 。
1	回到 睡觉 了
2	原来 你 是 这么 忙 呀 ， 新年 新年快乐 冬令营 这个小时候 你 以 你 爸妈 都 对 你 很好 吗 ？ 你 的 特级 假 公司 肯定 很 棒 。
1	你 喜欢 快乐家族 里 的 哪一个人 我 现在 正在 看 快乐大本营
1	具体 一共 多少 页
1	轔 ☆
1	嘟嘟 嘟 啊
2	我爱爱爱爱爱你
1	有 便民
